"city","city_ascii","state_id","state_name","county_fips","county_name","lat","lng","population","density","source","military","incorporated","timezone","ranking","zips","id"
"Bloomington","Bloomington","IN","Indiana","18105","Monroe","39.1637","-86.5257","108387","1329.6","shape","FALSE","TRUE","America/Indiana/Indianapolis","2","47405 47408 47401 47403 47404 47406 47407","1840007376"
"Inglewood","Inglewood","CA","California","06037","Los Angeles","33.9566","-118.3444","108206","4607.6","shape","FALSE","TRUE","America/Los_Angeles","2","90305 90304 90303 90302 90301 90306 90307 90308 90309 90311 90312","1840019237"
"Dearborn","Dearborn","MI","Michigan","26163","Wayne","42.3127","-83.2130","107985","1719.6","shape","FALSE","TRUE","America/Detroit","2","48128 48120 48126 48124 48121 48123","1840003969"
"Centennial","Centennial","CO","Colorado","08005","Arapahoe","39.5926","-104.8673","107972","1401.6","shape","FALSE","TRUE","America/Denver","2","80122 80121 80016 80015 80112 80111 80155 80161","1840018792"
"Burbank","Burbank","CA","California","06037","Los Angeles","34.1879","-118.3235","107364","2393.9","shape","FALSE","TRUE","America/Los_Angeles","2","91506 91504 91505 91502 91501 91503 91507 91508 91510 91521 91522 91523 91526","1840019233"
"Sparks","Sparks","NV","Nevada","32031","Washoe","39.5736","-119.7161","106900","1131.1","shape","FALSE","TRUE","America/Los_Angeles","2","89436 89434 89431 89432 89435","1840021337"
"Sandy Springs","Sandy Springs","GA","Georgia","13121","Fulton","33.9366","-84.3703","106605","1093.0","shape","FALSE","TRUE","America/New_York","2","30350 30327 30328 30342 30358 31150 31156","1840015609"
"El Cajon","El Cajon","CA","California","06073","San Diego","32.8017","-116.9604","106043","2821.8","shape","FALSE","TRUE","America/Los_Angeles","2","92020 92021 92019","1840020618"
"Hillsboro","Hillsboro","OR","Oregon","41067","Washington","45.5273","-122.9360","105909","1582.3","shape","FALSE","TRUE","America/Los_Angeles","2","97006 97123 97124 97129","1840019932"
"South Fulton","South Fulton","GA","Georgia","13121","Fulton","33.6273","-84.5800","105551","438.3","shape","FALSE","TRUE","America/New_York","2","30336 30331 30272 30349 30291 30296 30213 31131","1840029465"
"Auburn","Auburn","AL","Alabama","01081","Lee","32.6087","-85.4903","105386","464.0","shape","FALSE","TRUE","America/Chicago","2","36849 36832 36830 36831","1840013810"
"Renton","Renton","WA","Washington","53033","King","47.4784","-122.1918","105313","1727.3","shape","FALSE","TRUE","America/Los_Angeles","2","98059 98058 98057 98056 98055","1840019827"
"Holland","Holland","MI","Michigan","26139","Ottawa","42.7677","-86.0984","105134","788.4","shape","FALSE","TRUE","America/Detroit","2","49423 49422","1840002996"
"San Mateo","San Mateo","CA","California","06081","San Mateo","37.5522","-122.3121","105087","3343.8","shape","FALSE","TRUE","America/Los_Angeles","2","94404 94401 94402 94403 94497","1840021551"
"Columbia","Columbia","MD","Maryland","24027","Howard","39.2004","-76.8590","105086","1270.6","shape","FALSE","FALSE","America/New_York","2","21044 21045 21046 21029 20588 21150","1840005803"
"Daly City","Daly City","CA","California","06081","San Mateo","37.6862","-122.4685","104914","5303.1","shape","FALSE","TRUE","America/Los_Angeles","2","94015 94014 94016 94017","1840018926"
"Davie","Davie","FL","Florida","12011","Broward","26.0789","-80.2870","104782","1159.4","shape","FALSE","TRUE","America/New_York","2","33324 33325 33331 33330 33328 33314 33355","1840017272"
"Jurupa Valley","Jurupa Valley","CA","California","06065","Riverside","34.0010","-117.4706","104684","941.3","shape","FALSE","TRUE","America/Los_Angeles","2","92509 91752 92519","1840043419"
"Brockton","Brockton","MA","Massachusetts","25023","Plymouth","42.0821","-71.0242","104216","1886.2","shape","FALSE","TRUE","America/New_York","2","02301 02302 02303 02304 02305","1840000467"
"Rialto","Rialto","CA","California","06071","San Bernardino","34.1175","-117.3892","103799","1663.5","shape","FALSE","TRUE","America/Los_Angeles","2","92316 92376 92377","1840020407"
"Charlottesville","Charlottesville","VA","Virginia","51540","Charlottesville","38.0375","-78.4855","103760","1756.1","shape","FALSE","TRUE","America/New_York","2","22908 22901 22902 22903 22904 22905 22906 22909","1840001678"
"Norwalk","Norwalk","CA","California","06037","Los Angeles","33.9069","-118.0829","103330","4109.9","shape","FALSE","TRUE","America/Los_Angeles","2","90650 90651 90652","1840020501"
"Highlands Ranch","Highlands Ranch","CO","Colorado","08035","Douglas","39.5419","-104.9708","103238","1642.5","shape","FALSE","FALSE","America/Denver","2","80129 80126 80130 80163","1840028579"
"Allen","Allen","TX","Texas","48085","Collin","33.1088","-96.6735","102778","1503.1","shape","FALSE","TRUE","America/Chicago","2","75002 75013","1840019396"
"Wichita Falls","Wichita Falls","TX","Texas","48485","Wichita","33.9072","-98.5291","102563","547.9","shape","FALSE","TRUE","America/Chicago","2","76309 76308 76310 76311 76306 76305 76302 76301 76307","1840021923"
"Rio Rancho","Rio Rancho","NM","New Mexico","35043","Sandoval","35.2873","-106.6982","102403","382.5","shape","FALSE","TRUE","America/Denver","2","87121 87124 87144 87174","1840020387"
"Vacaville","Vacaville","CA","California","06095","Solano","38.3587","-121.9673","102256","1321.8","shape","FALSE","TRUE","America/Los_Angeles","2","95687 95688","1840021498"
"Spokane Valley","Spokane Valley","WA","Washington","53063","Spokane","47.6626","-117.2346","102178","1045.9","shape","FALSE","TRUE","America/Los_Angeles","2","99206 99016 99212 99216 99037 99211 99213 99215","1840021094"
"Longmont","Longmont","CO","Colorado","08013","Boulder","40.1686","-105.1005","101642","1323.5","shape","FALSE","TRUE","America/Denver","2","80501 80503 80504","1840020178"
"Kingsport","Kingsport","TN","Tennessee","47163","Sullivan","36.5224","-82.5454","101323","403.8","shape","FALSE","TRUE","America/New_York","2","37665 37664 37663 37660 37662 37669","1840014425"
"Menifee","Menifee","CA","California","06065","Riverside","33.6909","-117.1849","101089","840.0","shape","FALSE","TRUE","America/Los_Angeles","2","92587 92586 92585 92584 92564","1840022903"
"Lee's Summit","Lee's Summit","MO","Missouri","29095","Jackson","38.9171","-94.3816","100772","608.9","shape","FALSE","TRUE","America/Chicago","2","64086 64082 64064 64063 64081 64002","1840032155"
"Quincy","Quincy","MA","Massachusetts","25021","Norfolk","42.2506","-71.0187","100544","2342.4","shape","FALSE","TRUE","America/New_York","2","02169 02171 02170 02269","1840000461"
"Lynn","Lynn","MA","Massachusetts","25009","Essex","42.4781","-70.9664","100233","3603.7","shape","FALSE","TRUE","America/New_York","2","01905 01904 01902 01901 01903 01910","1840000409"
"San Angelo","San Angelo","TX","Texas","48451","Tom Green","31.4424","-100.4504","100057","639.8","shape","FALSE","TRUE","America/Chicago","2","76905 76904 76901 76903 76909 76908 76886 76906","1840022146"
"Federal Way","Federal Way","WA","Washington","53033","King","47.3091","-122.3358","99792","1725.5","shape","FALSE","TRUE","America/Los_Angeles","3","98023 98003 98063 98093","1840019826"
"Bowling Green","Bowling Green","KY","Kentucky","21227","Warren","36.9716","-86.4378","99669","672.6","shape","FALSE","TRUE","America/Chicago","3","42104 42103 42101 42102","1840013265"
"Bismarck","Bismarck","ND","North Dakota","38015","Burleigh","46.8143","-100.7694","99433","816.2","shape","FALSE","TRUE","America/Chicago","2","58505 58504 58501 58503 58507","1840001926"
"Hesperia","Hesperia","CA","California","06071","San Bernardino","34.3975","-117.3147","99287","527.4","shape","FALSE","TRUE","America/Los_Angeles","3","92345 92344 92340","1840020404"
"Riverview","Riverview","FL","Florida","12057","Hillsborough","27.8227","-82.3023","98928","827.1","shape","FALSE","FALSE","America/New_York","3","33579 33578 33569 33568","1840014158"
"Lafayette","Lafayette","CO","Colorado","08013","Boulder","39.9946","-105.0998","98889","1268.8","shape","FALSE","TRUE","America/Denver","3","80026","1840020180"
"Edinburg","Edinburg","TX","Texas","48215","Hidalgo","26.3196","-98.1597","98759","852.6","shape","FALSE","TRUE","America/Chicago","3","78539 78542 78541","1840021020"
"Vista","Vista","CA","California","06073","San Diego","33.1896","-117.2386","98651","2031.9","shape","FALSE","TRUE","America/Los_Angeles","2","92084 92083 92081 92085","1840021994"
"Carmel","Carmel","IN","Indiana","18057","Hamilton","39.9650","-86.1460","98137","771.9","shape","FALSE","TRUE","America/Indiana/Indianapolis","3","46290 46032 46033 46280 46074 46082","1840007260"
"St. Augustine","St. Augustine","FL","Florida","12109","St. Johns","29.8976","-81.3100","97703","567.5","shape","FALSE","TRUE","America/New_York","3","32080 32095 32084","1840015935"
"Beaverton","Beaverton","OR","Oregon","41067","Washington","45.4779","-122.8168","97466","1918.5","shape","FALSE","TRUE","America/Los_Angeles","3","97225 97003 97005 97007 97006 97008 97075 97076 97077 97079","1840018556"
"Portsmouth","Portsmouth","VA","Virginia","51740","Portsmouth","36.8468","-76.3540","97454","1129.9","shape","FALSE","TRUE","America/New_York","3","23709 23708 23704 23707 23701 23703 23702 23705","1840003872"
"Fishers","Fishers","IN","Indiana","18057","Hamilton","39.9588","-85.9659","97154","1042.8","shape","FALSE","TRUE","America/Indiana/Indianapolis","3","46038 46040 46256 46037 46085","1840010496"
"Orem","Orem","UT","Utah","49049","Utah","40.2981","-111.6994","96734","2006.2","shape","FALSE","TRUE","America/Denver","2","84097 84057 84058 84059","1840020171"
"Sandy","Sandy","UT","Utah","49035","Salt Lake","40.5709","-111.8506","96272","1535.7","shape","FALSE","TRUE","America/Denver","3","84092 84093 84094 84070 84090 84091","1840037422"
"Sunrise","Sunrise","FL","Florida","12011","Broward","26.1547","-80.2997","96220","2293.5","shape","FALSE","TRUE","America/New_York","2","33322 33323 33326 33325 33351 33313 33307 33345","1840016000"
"Portsmouth","Portsmouth","NH","New Hampshire","33015","Rockingham","43.0580","-70.7826","96146","539.9","shape","FALSE","TRUE","America/New_York","3","03801 03802 03803 03804","1840002932"
"San Tan Valley","San Tan Valley","AZ","Arizona","04021","Pinal","33.1786","-111.5629","96127","489.7","shape","FALSE","FALSE","America/Phoenix","3","85143 85142 85140 85144","1840027990"
"Compton","Compton","CA","California","06037","Los Angeles","33.8930","-118.2274","96083","3699.6","shape","FALSE","TRUE","America/Los_Angeles","2","90220 90221 90222 90223","1840019240"
"Lawrence","Lawrence","KS","Kansas","20045","Douglas","38.9597","-95.2642","96061","1071.1","shape","FALSE","TRUE","America/Chicago","3","66045 66044 66047 66046 66049","1840001632"
"Arden-Arcade","Arden-Arcade","CA","California","06067","Sacramento","38.6017","-121.3845","95909","2329.6","shape","FALSE","TRUE","America/Los_Angeles","2","95821 95864 95825 95860 95865 95866","1840036690"
"Slidell","Slidell","LA","Louisiana","22103","St. Tammany","30.2887","-89.7828","95528","732.6","shape","FALSE","TRUE","America/Chicago","3","70460 70458 70459 70469","1840015911"
"Boca Raton","Boca Raton","FL","Florida","12099","Palm Beach","26.3752","-80.1080","95347","1261.7","shape","FALSE","TRUE","America/New_York","3","33496 33487 33486 33434 33432 33433 33431 33427 33429 33481 33499","1840014207"
"Livonia","Livonia","MI","Michigan","26163","Wayne","42.3972","-83.3733","95294","1030.8","shape","FALSE","TRUE","America/Detroit","3","48152 48150 48154 48151 48153","1840003985"
"Carson","Carson","CA","California","06037","Los Angeles","33.8374","-118.2559","95104","1960.4","shape","FALSE","TRUE","America/Los_Angeles","3","90248 90810 90747 90746 90745 90224 90749 90895","1840019214"
"Williamsburg","Williamsburg","VA","Virginia","51830","Williamsburg","37.2693","-76.7076","94892","660.9","shape","FALSE","TRUE","America/New_York","3","23185 23188 23187","1840001720"
"La Crosse","La Crosse","WI","Wisconsin","55063","La Crosse","43.8241","-91.2268","94627","933.9","shape","FALSE","TRUE","America/Chicago","3","54603 54601 54602","1840002577"
"San Marcos","San Marcos","CA","California","06073","San Diego","33.1350","-117.1743","94313","1482.3","shape","FALSE","TRUE","America/Los_Angeles","3","92078 92096 92069 92079","1840021991"
"Prescott Valley","Prescott Valley","AZ","Arizona","04025","Yavapai","34.5980","-112.3185","93923","439.0","shape","FALSE","TRUE","America/Phoenix","3","86327 86315 86314 86312","1840021772"
"Middletown","Middletown","OH","Ohio","39017","Butler","39.5033","-84.3659","93870","740.2","shape","FALSE","TRUE","America/New_York","3","45044 45005 45042","1840003804"
"Goodyear","Goodyear","AZ","Arizona","04013","Maricopa","33.2614","-112.3622","93651","189.0","shape","FALSE","TRUE","America/Phoenix","3","85139 85338 85326 85395","1840020564"
"San Germán","San German","PR","Puerto Rico","72125","San Germán","18.0827","-67.0460","93549","1427.3","shape","FALSE","FALSE","America/Puerto_Rico","3","00683","1630023526"
"Edmond","Edmond","OK","Oklahoma","40109","Oklahoma","35.6689","-97.4160","93522","427.6","shape","FALSE","TRUE","America/Chicago","3","73013 73007 73003 73034","1840020423"
"Fall River","Fall River","MA","Massachusetts","25005","Bristol","41.7136","-71.1015","93339","1088.0","shape","FALSE","TRUE","America/New_York","3","02724 02723 02720 02721 02717 02790 02747 02722","1840000497"
"South Gate","South Gate","CA","California","06037","Los Angeles","33.9447","-118.1926","93308","4977.9","shape","FALSE","TRUE","America/Los_Angeles","2","90280","1840021870"
"Suffolk","Suffolk","VA","Virginia","51800","Suffolk","36.6953","-76.6398","93268","90.2","shape","FALSE","TRUE","America/New_York","3","23433 23432 23437 23436 23435 23434 23438 23439","1840003873"
"Santa Fe","Santa Fe","NM","New Mexico","35049","Santa Fe","35.6619","-105.9819","93165","642.6","shape","FALSE","TRUE","America/Denver","2","87505 87507 87501 87502 87503 87509","1840021707"
"Mayagüez","Mayaguez","PR","Puerto Rico","72097","Mayagüez","18.2003","-67.1397","93079","1136.7","shape","FALSE","FALSE","America/Puerto_Rico","3","00682 00680 00681","1630035520"
"Santa Monica","Santa Monica","CA","California","06037","Los Angeles","34.0235","-118.4810","92828","4262.2","shape","FALSE","TRUE","America/Los_Angeles","2","90401 90402 90403 90404 90405 90406 90407 90408 90409 90410 90411","1840021866"
"Tracy","Tracy","CA","California","06077","San Joaquin","37.7269","-121.4523","92792","1368.1","shape","FALSE","TRUE","America/Los_Angeles","3","95377 95376 95304","1840021518"
"Roswell","Roswell","GA","Georgia","13121","Fulton","34.0391","-84.3513","92688","878.7","shape","FALSE","TRUE","America/New_York","3","30075 30076 30077","1840014741"
"Plantation","Plantation","FL","Florida","12011","Broward","26.1259","-80.2617","92212","1636.9","shape","FALSE","TRUE","America/New_York","3","33322 33323 33324 33325 33317 33313 33388 33318 33329 33337","1840015142"
"Alafaya","Alafaya","FL","Florida","12095","Orange","28.5280","-81.1868","92080","1160.3","shape","FALSE","FALSE","America/New_York","3","32825 32828 32829 32834 32878","1840029102"
"Kirkland","Kirkland","WA","Washington","53033","King","47.6970","-122.2057","91656","1987.4","shape","FALSE","TRUE","America/Los_Angeles","3","98039 98033 98034 98083","1840019836"
"Hoover","Hoover","AL","Alabama","01073","Jefferson","33.3763","-86.8068","91371","715.2","shape","FALSE","TRUE","America/Chicago","3","35216 35226 35244 35242 35236 35260","1840014795"
"Westminster","Westminster","CA","California","06059","Orange","33.7523","-117.9938","91267","3510.1","shape","FALSE","TRUE","America/Los_Angeles","2","92655 92683 92684 92685","1840021969"
"Lawton","Lawton","OK","Oklahoma","40031","Comanche","34.6175","-98.4202","91247","432.6","shape","FALSE","TRUE","America/Chicago","3","73503 73505 73501 73507 73502 73506","1840020477"
"San Leandro","San Leandro","CA","California","06001","Alameda","37.7074","-122.1599","91176","2642.2","shape","FALSE","TRUE","America/Los_Angeles","2","94578 94579 94577 94622","1840021538"
"Norwalk","Norwalk","CT","Connecticut","09190","Western Connecticut","41.1144","-73.4215","90821","1532.2","shape","FALSE","TRUE","America/New_York","3","06854 06855 06850 06851 06853 06852 06856 06857 06858","1840004839"
"O'Fallon","O'Fallon","MO","Missouri","29183","St. Charles","38.7850","-90.7175","90802","1149.4","shape","FALSE","TRUE","America/Chicago","3","63367 63366 63368","1840008571"
"Manteca","Manteca","CA","California","06077","San Joaquin","37.7927","-121.2264","90678","1485.4","shape","FALSE","TRUE","America/Los_Angeles","3","95337 95336","1840020265"
"Florence","Florence","SC","South Carolina","45041","Florence","34.1780","-79.7898","90419","657.1","shape","FALSE","TRUE","America/New_York","3","29505 29506 29501 29502 29503 29504","1840013643"
"Joplin","Joplin","MO","Missouri","29097","Jasper","37.0757","-94.5018","90384","522.6","shape","FALSE","TRUE","America/Chicago","3","64804 64801 64802 64803","1840008771"
"Chino","Chino","CA","California","06071","San Bernardino","33.9836","-117.6654","90279","1178.6","shape","FALSE","TRUE","America/Los_Angeles","3","91708 91710","1840019114"
"Germantown","Germantown","MD","Maryland","24031","Montgomery","39.1755","-77.2643","90235","2045.4","shape","FALSE","FALSE","America/New_York","2","20876 20874 20875","1840005840"
"Waukegan","Waukegan","IL","Illinois","17097","Lake","42.3698","-87.8716","89751","1430.9","shape","FALSE","TRUE","America/Chicago","3","60048 60087 60085 60079","1840010113"
"Buckeye","Buckeye","AZ","Arizona","04013","Maricopa","33.4314","-112.6429","89711","88.1","shape","FALSE","TRUE","America/Phoenix","3","85326 85340 85396","1840021939"
"Town 'n' Country","Town 'n' Country","FL","Florida","12057","Hillsborough","28.0106","-82.5763","89679","1554.8","shape","FALSE","FALSE","America/New_York","3","33635 33634 33615 33685","1840029089"
"Clifton","Clifton","NJ","New Jersey","34031","Passaic","40.8630","-74.1575","89460","3063.6","shape","FALSE","TRUE","America/New_York","2","07014 07013 07012 07011 07015","1840003511"
"Bloomington","Bloomington","MN","Minnesota","27053","Hennepin","44.8306","-93.3151","89436","995.2","shape","FALSE","TRUE","America/Chicago","3","55420 55425 55431 55437 55435 55438","1840006747"
"Mount Pleasant","Mount Pleasant","SC","South Carolina","45019","Charleston","32.8537","-79.8203","88900","692.8","shape","FALSE","TRUE","America/New_York","3","29466 29464 29465","1840017286"
"Missoula","Missoula","MT","Montana","30063","Missoula","46.8751","-114.0214","88780","814.0","shape","FALSE","TRUE","America/Denver","3","59812 59808 59803 59802 59801","1840019840"
"Newton","Newton","MA","Massachusetts","25017","Middlesex","42.3316","-71.2085","88647","1919.9","shape","FALSE","TRUE","America/New_York","3","02464 02466 02461 02462 02468 02465 02467 02460 02458 02459 02456 02495","1840000433"
"Livermore","Livermore","CA","California","06001","Alameda","37.6868","-121.7607","88403","1284.6","shape","FALSE","TRUE","America/Los_Angeles","3","94550 94551","1840020294"
"Palm Coast","Palm Coast","FL","Florida","12035","Flagler","29.5389","-81.2457","88313","357.5","shape","FALSE","TRUE","America/New_York","3","32164 32137 32135 32142 32143","1840015064"
"Avondale","Avondale","AZ","Arizona","04013","Maricopa","33.3873","-112.3235","88065","713.9","shape","FALSE","TRUE","America/Phoenix","3","85353 85329 85323 85392 85039","1840019310"
"Muncie","Muncie","IN","Indiana","18035","Delaware","40.1989","-85.3950","88061","923.9","shape","FALSE","TRUE","America/Indiana/Indianapolis","3","47306 47305 47303 47304 47302 47307","1840008365"
"Conroe","Conroe","TX","Texas","48339","Montgomery","30.3238","-95.4824","87930","458.7","shape","FALSE","TRUE","America/Chicago","3","77384 77301 77303 77304 77305","1840019586"
"Hawthorne","Hawthorne","CA","California","06037","Los Angeles","33.9147","-118.3476","87863","5572.9","shape","FALSE","TRUE","America/Los_Angeles","2","90304 90250 90251 90310","1840020486"
"Rapid City","Rapid City","SD","South Dakota","46103","Pennington","44.0716","-103.2204","87826","518.4","shape","FALSE","TRUE","America/Denver","3","57702 57703 57701","1840002180"
"Lawrence","Lawrence","MA","Massachusetts","25009","Essex","42.7002","-71.1626","87798","4891.8","shape","FALSE","TRUE","America/New_York","2","01843 01840 01841 01842","1840000408"
"New Braunfels","New Braunfels","TX","Texas","48091","Comal","29.6994","-98.1148","87549","750.6","shape","FALSE","TRUE","America/Chicago","3","78132 78130 78131 78135","1840021341"
"Citrus Heights","Citrus Heights","CA","California","06067","Sacramento","38.6948","-121.2880","87521","2377.0","shape","FALSE","TRUE","America/Los_Angeles","2","95621 95610 95611","1840018845"
"Whittier","Whittier","CA","California","06037","Los Angeles","33.9678","-118.0188","87184","2297.9","shape","FALSE","TRUE","America/Los_Angeles","2","90603 90606 90602 90601 90605 90607 90608 90609","1840021878"
"Troy","Troy","MI","Michigan","26125","Oakland","42.5817","-83.1457","86912","1003.3","shape","FALSE","TRUE","America/Detroit","3","48098 48083 48085 48084 48007 48099","1840002434"
"Winchester","Winchester","VA","Virginia","51840","Winchester","39.1735","-78.1746","86813","1184.1","shape","FALSE","TRUE","America/New_York","3","22601 22604","1840001623"
"Decatur","Decatur","IL","Illinois","17115","Macon","39.8557","-88.9342","86231","637.0","shape","FALSE","TRUE","America/Chicago","3","62522 62523 62521 62526 62524 62525","1840007269"
"Deerfield Beach","Deerfield Beach","FL","Florida","12011","Broward","26.3050","-80.1277","86062","2221.5","shape","FALSE","TRUE","America/New_York","2","33442 33441 33064 33443","1840015136"
"Vineland","Vineland","NJ","New Jersey","34011","Cumberland","39.4653","-74.9981","86042","346.8","shape","FALSE","TRUE","America/New_York","3","08344 08360 08361 08362","1840001551"
"Springdale","Springdale","AR","Arkansas","05143","Washington","36.1901","-94.1574","85887","666.2","shape","FALSE","TRUE","America/Chicago","3","72764 72762 72765 72766","1840015336"
"Newport Beach","Newport Beach","CA","California","06059","Orange","33.6151","-117.8668","85806","1392.2","shape","FALSE","TRUE","America/Los_Angeles","3","92662 92663 92660 92661 92625 92657 92658 92659","1840020581"
"San Ramon","San Ramon","CA","California","06013","Contra Costa","37.7624","-121.9365","85688","1649.3","shape","FALSE","TRUE","America/Los_Angeles","3","94582 94583","1840021530"
"Lake Forest","Lake Forest","CA","California","06059","Orange","33.6605","-117.6714","85516","1975.5","shape","FALSE","TRUE","America/Los_Angeles","3","92610 92630 92609","1840020591"
"Mission","Mission","TX","Texas","48215","Hidalgo","26.2039","-98.3256","85311","906.5","shape","FALSE","TRUE","America/Chicago","3","78574 78572","1840021026"
"Auburn","Auburn","WA","Washington","53033","King","47.3039","-122.2108","85306","1113.6","shape","FALSE","TRUE","America/Los_Angeles","3","98001 98002 98092","1840018416"
"Brooklyn Park","Brooklyn Park","MN","Minnesota","27053","Hennepin","45.1112","-93.3505","85247","1262.2","shape","FALSE","TRUE","America/Chicago","3","55429 55428 55443 55445 55444","1840004023"
"Bryan","Bryan","TX","Texas","48041","Brazos","30.6650","-96.3807","85204","601.9","shape","FALSE","TRUE","America/Chicago","3","77808 77803 77802 77801 77807 77805 77806","1840019569"
"Westland","Westland","MI","Michigan","26163","Wayne","42.3192","-83.3805","84961","1605.5","shape","FALSE","TRUE","America/Detroit","3","48185 48186","1840001847"
